TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
2,Bacteria,superkingdom,1040293,698425,1034818,694808,1037489,696573,,,,0.99482,,,True,,2,,,,,,
201174,Actinobacteria,phylum,726565,468409,717574,462726,721777,465380,,,,0.98787,,,True,,2,201174.00000,,,,,
1760,Actinobacteria,class,726521,468376,716915,462314,721203,465017,,,,0.98706,,,True,,2,201174.00000,1760.00000,,,,
85007,Corynebacteriales,order,715320,459940,672859,433360,690354,444294,,,,0.94221,,,True,,2,201174.00000,1760.00000,85007.00000,,,
1653,Corynebacteriaceae,family,712698,458055,660251,425223,679601,437365,,,,0.92832,,,True,,2,201174.00000,1760.00000,85007.00000,1653.00000,,
1716,Corynebacterium,genus,712721,458081,659254,424652,677792,436265,104305.00000,98722.00000,0.94647,0.92702,0.00000,True,True,0.08014,2,201174.00000,1760.00000,85007.00000,1653.00000,1716.00000,1716.00000
225326,Corynebacterium halotolerans,species,681016,437654,547091,354320,586983,379410,97698.00000,80373.00000,0.82267,0.80959,0.00000,True,True,0.03377,2,201174.00000,1760.00000,85007.00000,1653.00000,1716.00000,225326.00000
1239,Firmicutes,phylum,311220,228157,301626,221597,306024,224587,,,,0.97125,,,True,,2,1239.00000,,,,,
91061,Bacilli,class,309001,226538,297313,218454,302530,222054,,,,0.96432,,,True,,2,1239.00000,91061.00000,,,,
1385,Bacillales,order,272674,201598,257333,190827,263962,195496,,,,0.94657,,,True,,2,1239.00000,91061.00000,1385.00000,,,
186817,Bacillaceae,family,177493,129235,137694,101085,154935,113299,,,,0.78218,,,True,,2,1239.00000,91061.00000,1385.00000,186817.00000,,
186818,Planococcaceae,family,114363,85827,84548,64743,97604,73984,,,,0.75434,,,True,,2,1239.00000,91061.00000,1385.00000,186818.00000,,
182709,Oceanobacillus,genus,64815,47718,49569,37169,55032,40990,28263.00000,27661.00000,0.97870,0.77893,1.00000,False,True,0.68605,2,1239.00000,91061.00000,1385.00000,186817.00000,182709.00000,
648800,Solibacillus,genus,50136,39339,40535,32366,43662,34671,13471.00000,12322.00000,0.91471,0.82275,0.00000,True,True,0.27639,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,
76853,Solibacillus silvestris,species,45211,35838,39026,31232,40666,32477,37627.00000,31602.00000,0.83988,0.87148,0.00000,True,True,0.09005,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,76853.00000
1569,Sporosarcina,genus,54884,39605,38428,28244,44030,32132,16776.00000,14795.00000,0.88191,0.71314,0.00000,True,True,0.42884,2,1239.00000,91061.00000,1385.00000,186818.00000,1569.00000,1569.00000
