TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
2,Bacteria,superkingdom,241616,234706,237420,230748,239483,232706,,,,0.98314,,,True,,2,,,,,,
201174,Actinobacteria,phylum,212447,205760,192804,186943,201709,195521,,,,0.90855,,,True,,2,201174.00000,,,,,
1760,Actinobacteria,class,212207,205585,191633,185809,200148,194007,,,,0.90381,,,True,,2,201174.00000,1760.00000,,,,
85006,Micrococcales,order,184840,178761,123371,119415,145964,141227,,,,0.66801,,,True,,2,201174.00000,1760.00000,85006.00000,,,
1268,Micrococcaceae,family,146303,140706,83918,80748,104608,100620,,,,0.57388,,,True,,2,201174.00000,1760.00000,85006.00000,1268.00000,,
1663,Arthrobacter,genus,121596,116747,45128,43570,68209,65684,157685.00000,130858.00000,0.82987,0.37320,1.00000,False,True,0.97687,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,1663.00000
1224,Proteobacteria,phylum,42125,41514,26241,26102,33423,33093,,,,0.62875,,,True,,2,1224.00000,,,,,
28211,Alphaproteobacteria,class,28272,28018,19494,19433,22795,22660,,,,0.69359,,,True,,2,1224.00000,28211.00000,,,,
356,Rhizobiales,order,24000,23837,17635,17590,19493,19417,,,,0.73793,,,True,,2,1224.00000,28211.00000,356.00000,,,
45401,Hyphomicrobiaceae,family,18011,17961,15549,15523,16321,16289,,,,0.86426,,,True,,2,1224.00000,28211.00000,356.00000,45401.00000,,
46913,Devosia,genus,17647,17607,15247,15221,15993,15963,37206.00000,33888.00000,0.91082,0.86449,0.00000,True,True,0.14747,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,
85023,Microbacteriaceae,family,47741,46548,15281,15126,25211,24731,,,,0.32495,,,True,,2,201174.00000,1760.00000,85006.00000,85023.00000,,
2499144,Devosia sp. 1566,species,16579,16548,14293,14270,14981,14956,98148.00000,88337.00000,0.90004,0.86234,0.00000,True,True,0.11685,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,2499144.00000
1461584,Arthrobacter saudimassiliensis,species,42011,40189,14537,13975,19922,19130,95675.00000,80456.00000,0.84093,0.34773,1.00000,False,True,1.05975,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,1461584.00000
85007,Corynebacteriales,order,33851,32881,5155,5057,14539,14155,,,,0.15380,,,True,,2,201174.00000,1760.00000,85007.00000,,,
2062,Streptomycetaceae,family,27937,27183,4858,4742,11183,10897,,,,0.17445,,,True,,2,201174.00000,1760.00000,85011.00000,2062.00000,2062.00000,2062.00000
85011,Streptomycetales,order,27933,27179,4858,4742,12169,11855,,,,0.17447,,,True,,2,201174.00000,1760.00000,85011.00000,,,
60919,Sanguibacter,genus,8307,8246,4616,4601,5530,5507,5403.00000,4528.00000,0.83805,0.55797,1.00000,False,True,0.62627,2,201174.00000,1760.00000,85006.00000,145360.00000,60919.00000,
